DATAFLOW,LAST UPDATE,freq,iccs,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Switzerland,2021,221,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Switzerland,2022,195,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Cyprus,2012,30,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Cyprus,2013,35,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Cyprus,2022,40,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2011,504,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2012,495,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2013,470,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2014,476,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2015,503,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2016,542,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2017,543,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2018,541,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2019,548,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2020,523,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2021,536,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2022,653,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Czechia,2023,634,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Germany,2013,1330,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Germany,2014,1237,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Germany,2015,1260,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Germany,2016,1200,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Germany,2017,1649,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Germany,2018,1639,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Germany,2019,1490,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Germany,2020,1687,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Germany,2021,1695,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Germany,2022,1629,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Germany,2023,1578,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2008,57,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2009,53,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2010,56,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2011,50,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2012,62,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2013,55,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2014,72,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2015,96,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2016,102,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2017,105,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2018,140,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2019,172,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2020,160,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2021,184,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2022,211,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Denmark,2023,212,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2008,94,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2009,101,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2010,124,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2011,92,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2013,89,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2014,92,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2015,90,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2016,86,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2017,91,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2018,99,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2019,102,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2020,96,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2021,88,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2022,83,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Estonia,2023,77,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2008,202,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2009,216,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2010,220,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2011,207,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2012,177,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2013,179,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2014,201,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2015,139,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2016,171,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2017,307,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2018,281,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2019,348,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2020,339,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2021,290,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2022,301,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Greece,2023,308,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2008,2275,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2009,2449,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2010,2472,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2011,2359,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2012,2217,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2013,2168,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2014,2127,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2015,2248,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2016,3225,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2017,3278,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2018,3313,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2019,3381,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2020,3509,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2021,3756,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2022,4052,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Spain,2023,4045,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Finland,2023,79,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2008,8089,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2009,7839,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2010,7564,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2011,7691,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2012,7710,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2013,7666,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2014,7255,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2016,4423,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2017,6998,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2018,7259,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2019,7506,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2020,7629,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2021,8338,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2022,9123,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,France,2023,9960,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2008,145,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2009,158,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2010,156,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2012,142,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2013,100,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2014,97,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2015,91,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2018,47,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2019,52,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2020,36,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2021,41,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2022,51,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Croatia,2023,42,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Hungary,2013,390,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Hungary,2014,296,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Hungary,2015,269,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Hungary,2017,624,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Hungary,2018,291,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Hungary,2019,583,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Hungary,2020,880,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Hungary,2021,1083,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Hungary,2022,1057,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Hungary,2023,1134,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Iceland,2013,12,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Iceland,2017,11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Iceland,2018,6,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Italy,2008,1667,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Italy,2009,1866,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Italy,2010,1952,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Italy,2011,2034,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Italy,2012,2052,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Italy,2013,1973,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Italy,2014,1922,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Liechtenstein,2016,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2008,401,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2009,420,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2010,425,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2011,470,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2012,500,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2013,471,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2014,457,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2015,314,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2016,310,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2017,353,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2018,327,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2019,270,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2020,247,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2021,238,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2022,188,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Lithuania,2023,178,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Luxembourg,2011,24,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Luxembourg,2012,24,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Luxembourg,2013,32,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Luxembourg,2014,23,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Luxembourg,2015,22,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Luxembourg,2016,11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Luxembourg,2017,34,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Latvia,2013,148,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Latvia,2014,138,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Latvia,2015,132,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Latvia,2016,134,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Latvia,2017,137,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Latvia,2018,127,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Latvia,2019,124,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Latvia,2020,132,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Latvia,2021,129,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Latvia,2022,145,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Latvia,2023,137,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2008,3,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2009,7,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2010,12,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2011,3,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2012,3,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2013,4,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2014,2,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2015,3,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2016,10,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2017,8,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2018,2,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2019,10,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2020,3,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2021,7,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2022,7,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Montenegro,2023,2,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Malta,2013,6,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Malta,2014,7,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Malta,2015,5,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Malta,2016,12,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Malta,2017,19,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Malta,2018,12,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Malta,2019,13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Malta,2020,12,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Malta,2021,13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Malta,2022,15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Malta,2023,31,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2008,226,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2009,260,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2010,256,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2011,284,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2012,274,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2013,263,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2014,332,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2015,366,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2016,385,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2017,390,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2018,398,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2019,429,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2020,452,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2021,498,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2022,567,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Norway,2023,553,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Poland,2008,1750,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Poland,2009,2030,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Poland,2010,1886,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Poland,2011,1854,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Rape,Total,Number,Poland,2012,1831,,
